Master,Miss,Mr,Mrs,Officer,Royalty,Pclass_1,Pclass_2,Pclass_3,FamilySize,Family_Single,Family_Small,Family_Large,Fare,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,Embarked_C,Embarked_Q,Embarked_S,Sex
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.5792,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,11,0,0,1,69.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,512.3292,False,True,False,False,False,False,False,False,False,True,False,False,0
True,False,False,False,False,False,False,False,True,3,0,1,0,14.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.65,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,False,True,1,1,0,0,7.2292,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,1,1,0,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,True,False,False,2,0,1,0,63.3583,False,False,False,True,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,73.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,4,0,1,0,65.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,False,True,4,0,1,0,20.575,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,True,False,False,1,1,0,0,26.0,False,False,False,False,True,False,False,False,False,False,False,True,1
False,False,False,True,False,False,True,False,False,3,0,1,0,51.4792,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8792,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,False,False,True,2,0,1,0,15.55,False,False,False,False,False,False,False,False,True,False,False,True,0
True,False,False,False,False,False,False,False,True,11,0,0,1,69.55,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,False,True,False,3,0,1,0,37.0042,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,False,True,False,False,False,True,False,1,1,0,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,55.4417,False,False,False,False,True,False,False,False,False,True,False,False,0
False,False,False,True,False,False,False,False,True,11,0,0,1,69.55,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,2,0,1,0,14.4583,False,False,False,False,False,False,False,False,True,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,39.6875,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,True,False,False,2,0,1,0,59.4,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,False,True,False,1,1,0,0,13.8583,False,False,False,False,False,False,False,False,True,True,False,False,1
False,False,True,False,False,False,False,True,False,2,0,1,0,11.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,1,1,0,0,134.5,False,False,False,False,True,False,False,False,False,True,False,False,0
False,False,True,False,False,False,True,False,False,1,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,3,0,1,0,81.8583,True,False,False,False,False,False,False,False,False,False,False,True,0
False,True,False,False,False,False,True,False,False,1,1,0,0,262.375,False,False,False,False,False,False,False,False,True,True,False,False,0
False,True,False,False,False,False,False,False,True,3,0,1,0,8.6625,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,11.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,50.0,False,False,True,False,False,False,False,False,False,False,False,True,1
True,False,False,False,False,False,False,False,True,7,0,0,1,31.3875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.8792,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,False,False,True,1,1,0,0,14.5,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,False,True,False,False,False,False,True,2,0,1,0,16.1,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,True,False,1,1,0,0,12.875,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,False,True,False,4,0,1,0,65.0,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,1
True,False,False,False,False,False,False,False,True,5,0,0,1,21.075,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,1,1,0,0,93.5,False,True,False,False,False,False,False,False,False,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,39.4,False,False,False,True,False,False,False,False,False,False,False,True,0
True,False,False,False,False,False,False,False,True,3,0,1,0,20.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,True,False,1,1,0,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,5,0,0,1,22.025,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,True,False,False,True,False,False,2,0,1,0,60.0,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,True,False,1
False,False,False,True,False,False,True,False,False,3,0,1,0,79.2,False,True,False,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,7.7333,False,False,False,False,False,False,False,False,True,False,True,False,1
False,True,False,False,False,False,True,False,False,1,1,0,0,164.8667,False,False,True,False,False,False,False,False,False,False,False,True,0
False,False,True,False,False,False,False,True,False,2,0,1,0,21.0,False,False,False,False,False,False,False,False,True,False,False,True,1
False,True,False,False,False,False,True,False,False,2,0,1,0,59.4,False,False,False,False,False,False,False,False,True,True,False,False,0
False,False,True,False,False,False,True,False,False,1,1,0,0,47.1,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,2,0,1,0,27.7208,False,False,False,True,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,True,False,1,1,0,0,13.8625,False,False,False,True,False,False,False,False,False,True,False,False,1
False,False,True,False,False,False,False,True,False,2,0,1,0,10.5,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,True,False,False,3,0,1,0,211.5,False,False,True,False,False,False,False,False,False,True,False,False,1
False,True,False,False,False,False,False,False,True,1,1,0,0,7.7208,False,False,False,False,False,False,False,False,True,False,True,False,0
False,True,False,False,False,False,False,False,True,3,0,1,0,13.775,False,False,False,False,False,False,False,False,True,False,False,True,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.75,False,False,False,False,False,False,False,False,True,False,True,False,0
False,False,False,True,False,False,True,False,False,2,0,1,0,90.0,False,False,True,False,False,False,False,False,False,False,True,False,0
False,True,False,False,False,False,False,False,True,1,1,0,0,7.775,False,False,False,False,False,False,False,False,True,False,False,True,0
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,False,False,False,True,True,False,False,1,1,0,0,108.9,False,False,True,False,False,False,False,False,False,True,False,False,0
False,False,True,False,False,False,False,False,True,1,1,0,0,7.25,False,False,False,False,False,False,False,False,True,False,False,True,1
False,False,True,False,False,False,False,False,True,1,1,0,0,8.05,False,False,False,False,False,False,False,False,True,False,False,True,1
True,False,False,False,False,False,False,False,True,3,0,1,0,22.3583,False,False,False,False,False,False,False,False,True,True,False,False,1
